"Protein","Count_NP","Count_Comp","Count_ABP","Mean_NP","Mean_Comp","Mean_ABP","Fold_change_NP_vs_Comp","Fold_change_NP_vs_ABP","Fold_change_Comp_vs_ABP","P_value_A_NP_vs_Comp","P_value_A_NP_vs_ABP","P_value_A_Comp_vs_ABP","Flag_A_NP_vs_Comp","Flag_A_NP_vs_ABP","Flag_A_Comp_vs_ABP","Protein_Collection_ID","Protein_Collection","Description","Reference_ID","Residue_Count","Monoisotopic_Mass","Protein_ID"
"tr|F1LUW0|F1LUW0_RAT",0,1,0,NA,4.52711975772624,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Uncharacterized protein OS=Rattus norvegicus (Rat) OX=10116 GN=E",143095440,266,29635.309934543,49661132
"tr|D3ZD40|D3ZD40_RAT",0,0,1,NA,NA,5.03758790884746,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Papilin, proteoglycan-like sulfated glycoprotein OS=Rattus norve",143089907,1275,138512.40334551,49659189
"tr|B1H275|B1H275_RAT",0,0,1,NA,NA,4.7794269898213,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","BUD23, rRNA methyltransferase and ribosome maturation factor OS=",143088708,281,31534.986328125,228174
"sp|Q5PPF5|ZGPAT_RAT",0,2,0,NA,4.67474386928477,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Zinc finger CCCH-type with G patch domain-containing protein OS=",143082860,507,56137.0859375,213055
"sp|Q5BK61|SNX20_RAT",0,1,0,NA,4.71118527417802,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Sorting nexin-20 OS=Rattus norvegicus (Rat) OX=10116 GN=Snx20 PE",143082541,313,35700.6328125,221418
"tr|F1M570|F1M570_RAT",0,1,0,NA,4.62391921722366,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Glycosyltransferase 8 domain-containing 2 OS=Rattus norvegicus (",143096197,350,39989.655860112,49661710
"sp|Q6RI88|S4A5_RAT",2,0,0,4.76714589271573,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Electrogenic sodium bicarbonate cotransporter 4 OS=Rattus norveg",143084670,1112,123865.3203125,233586
"sp|P07092|GDN_RAT",0,1,0,NA,4.55355001892378,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Glia-derived nexin OS=Rattus norvegicus (Rat) OX=10116 GN=Serpin",143079434,397,44035.35546875,215130
"tr|M0RCW7|M0RCW7_RAT",0,1,0,NA,4.91644280381102,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","IG domain-containing protein OS=Rattus norvegicus (Rat) OX=10116",143098286,211,23778.40346186,49663789
"tr|D3ZB96|D3ZB96_RAT",1,0,0,4.9132940654424,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","RING-type domain-containing protein OS=Rattus norvegicus (Rat) O",143089676,305,33852.05859375,217944
"sp|Q01714|SP1_RAT",1,0,0,4.89881278328296,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Transcription factor Sp1 OS=Rattus norvegicus (Rat) OX=10116 GN=",143081633,786,80722.5703125,215962
"sp|Q5RJR4|ZN467_RAT",0,1,0,NA,4.78370451259649,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Zinc finger protein 467 OS=Rattus norvegicus (Rat) OX=10116 GN=Z",143082983,594,65710.953125,212516
"tr|F1LSG4|F1LSG4_RAT",1,0,0,4.79086383405464,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Zinc finger protein 746 OS=Rattus norvegicus (Rat) OX=10116 GN=Z",143095259,650,69659.739124463,19344502
"sp|Q5CZZ9|PI51B_RAT",1,0,0,4.4913369173295,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Phosphatidylinositol 4-phosphate 5-kinase type-1 beta OS=Rattus",143082564,539,60694.71484375,101262
"sp|Q642B2|ZN672_RAT",0,2,1,NA,4.7347546964799,4.78811988507618,NA,NA,-0.0533651885962749,NA,NA,0.695196228188595,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Zinc finger protein 672 OS=Rattus norvegicus (Rat) OX=10116 GN=Z",143083842,468,52130.6171875,213778
"sp|P02523|CRBB1_RAT",1,0,0,4.80522825543695,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Beta-crystallin B1 OS=Rattus norvegicus (Rat) OX=10116 GN=Crybb1",143079281,250,28074.775390625,5195877
"tr|D4A753|D4A753_RAT",0,1,1,NA,4.55492349206775,4.76414906130195,NA,NA,-0.209225569234204,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Elongation factor for RNA polymerase II OS=Rattus norvegicus (Ra",143093756,604,67295.213154958,49660180
"tr|M0RAG0|M0RAG0_RAT",0,1,1,NA,4.63389860980127,4.8343660839657,NA,NA,-0.200467474164432,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Transmembrane protein 151A OS=Rattus norvegicus (Rat) OX=10116 G",143098001,468,51276.63671875,214396
"sp|D3Z8N4|KLH20_RAT",2,0,1,4.64821388388135,NA,4.75836627134844,NA,-0.110152387467092,NA,NA,0.297701643197652,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Kelch-like protein 20 OS=Rattus norvegicus (Rat) OX=10116 GN=Klh",143078407,609,67911.0859375,361078
"sp|B1WBV0|CTU1_RAT",1,0,1,4.92835649011396,NA,4.67859970522501,NA,0.249756784888951,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Cytoplasmic tRNA 2-thiolation protein 1 OS=Rattus norvegicus (Ra",143078256,382,40216.54296875,5200322
"sp|Q499N4|COQ2_RAT",0,1,0,NA,4.72634556489263,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","4-hydroxybenzoate polyprenyltransferase, mitochondrial OS=Rattus",143082087,374,40380.0625,223819
"tr|D3ZZB2|D3ZZB2_RAT",0,0,1,NA,NA,4.60697885470591,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Peroxin-1 OS=Rattus norvegicus (Rat) OX=10116 GN=Pex1 PE=1 SV=1",143092741,1283,141311.6875,230612
"tr|D3ZZE3|D3ZZE3_RAT",0,0,1,NA,NA,4.65875664957253,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","DUF1741 domain-containing protein OS=Rattus norvegicus (Rat) OX=",143092751,689,78617.2734375,5205077
"tr|M0R8Z6|M0R8Z6_RAT",1,0,0,4.75440233918266,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Homeobox domain-containing protein OS=Rattus norvegicus (Rat) OX",143097826,275,31350.03740351,49663393
"tr|D3ZT94|D3ZT94_RAT",0,1,0,NA,4.76227626551517,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","LamGL domain-containing protein OS=Rattus norvegicus (Rat) OX=10",143091911,381,42023.9609375,211512
"tr|D4A501|D4A501_RAT",0,0,1,NA,NA,4.67933323351594,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Olfactory receptor OS=Rattus norvegicus (Rat) OX=10116 GN=Olr302",143093514,310,34096.4765625,233537
"tr|D4A468|D4A468_RAT",1,2,0,4.67742132885665,4.5678827904229,NA,0.109538538433751,NA,NA,0.496806297310363,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","EMI domain-containing protein OS=Rattus norvegicus (Rat) OX=1011",143093394,223,24676.2734375,7282131
"tr|B4F774|B4F774_RAT",1,0,0,4.76814474996414,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Ganglioside-induced differentiation-associated protein 1-like 1",143089052,366,41670.3515625,5588186
"tr|D4A415|D4A415_RAT",0,1,0,NA,4.65574854333889,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","MPN domain-containing protein OS=Rattus norvegicus (Rat) OX=1011",143093366,424,47906.484552071,49660068
"tr|M0RBG1|M0RBG1_RAT",1,0,0,4.78957294785995,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","G_PROTEIN_RECEP_F1_2 domain-containing protein OS=Rattus norvegi",143098121,306,34679.846571372,49663643
"tr|D4AB33|D4AB33_RAT",1,0,1,4.67871027717251,NA,4.80130950215636,NA,-0.122599224983849,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Paternally-expressed 3 OS=Rattus norvegicus (Rat) OX=10116 GN=Pe",143094328,1579,180446.78953283,19345916
"sp|P97691|FOXM1_RAT",1,0,1,4.73651827780579,NA,4.67856778099535,NA,0.0579504968104345,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Forkhead box protein M1 OS=Rattus norvegicus (Rat) OX=10116 GN=F",143081553,759,83620.109375,5278375
"tr|F1M3S0|F1M3S0_RAT",0,1,1,NA,4.60700047893777,4.68449850679132,NA,NA,-0.0774980278535491,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","BTB domain-containing protein OS=Rattus norvegicus (Rat) OX=1011",143096104,509,56387.303993152,49661630
"tr|D4A206|D4A206_RAT",0,1,2,NA,4.84431216614679,4.71105449632519,NA,NA,0.133257669821599,NA,NA,0.20299190315455,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","LisH domain-containing protein OS=Rattus norvegicus (Rat) OX=101",143093086,1395,144576.15344398,49659991
"sp|Q9ESZ0|XRCC1_RAT",1,0,0,4.73553136627799,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","DNA repair protein XRCC1 OS=Rattus norvegicus (Rat) OX=10116 GN=",143085565,631,68793.6171875,234098
"tr|Q9ET50|Q9ET50_RAT",0,1,0,NA,4.64781919119994,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Staufen double-stranded RNA-binding protein 1 OS=Rattus norvegic",143099613,495,54767.22265625,219927
"tr|D4A8G1|D4A8G1_RAT",0,1,0,NA,4.62864826814384,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Kinesin-like protein OS=Rattus norvegicus (Rat) OX=10116 GN=Kif9",143093959,790,89722.0078125,5196710
"tr|D3ZTJ7|D3ZTJ7_RAT",0,3,1,NA,5.05532178468197,4.60160832743245,NA,NA,0.453713457249522,NA,NA,0.569154473550162,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","F-box and leucine-rich repeat protein 11 (Predicted) OS=Rattus n",143091957,1161,132624.375,225422
"sp|Q5HZF2|WBP4_RAT",0,0,1,NA,NA,4.66838951783772,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","WW domain-binding protein 4 OS=Rattus norvegicus (Rat) OX=10116",143082694,374,42131.11328125,236182
"sp|P97839|DLGP4_RAT",1,0,0,4.74222788947376,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Disks large-associated protein 4 OS=Rattus norvegicus (Rat) OX=1",143081576,992,107968.3359375,216885
"sp|Q64259|VHL_RAT",1,0,0,4.68466870930545,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","von Hippel-Lindau disease tumor suppressor OS=Rattus norvegicus",143083828,185,21201.951171875,217692
"sp|P34978|TA2R_RAT",0,1,0,NA,4.6757542214285,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Thromboxane A2 receptor OS=Rattus norvegicus (Rat) OX=10116 GN=T",143080488,341,36903.56640625,220025
"tr|M0RA21|M0RA21_RAT",1,0,0,4.79029830046958,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Olfactory receptor OS=Rattus norvegicus (Rat) OX=10116 GN=Olr716",143097955,317,35497.8671875,211129
"tr|F1LMA5|F1LMA5_RAT",0,0,1,NA,NA,4.64972433323817,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Friend virus susceptibility 1 OS=Rattus norvegicus (Rat) OX=1011",143095055,284,32339.759765625,5200310
"sp|P00770|MCPT2_RAT",0,0,1,NA,NA,4.45097113793033,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Mast cell protease 2 OS=Rattus norvegicus (Rat) OX=10116 GN=Mcpt",143079236,247,27084.033203125,218235
"sp|P18291|GRAB_RAT",0,0,1,NA,NA,4.63256115844768,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Granzyme B OS=Rattus norvegicus (Rat) OX=10116 GN=Gzmb PE=1 SV=1",143079961,248,27308.353515625,211443
"tr|D4AAX1|D4AAX1_RAT",0,0,2,NA,NA,4.74652478959723,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","RCG30900, isoform CRA_b OS=Rattus norvegicus (Rat) OX=10116 GN=E",143094304,427,49597.596964047,49660312
"tr|F1LWV6|F1LWV6_RAT",1,0,1,4.55452163393154,NA,4.7777904073909,NA,-0.223268773459358,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Family with sequence similarity 205, member A OS=Rattus norvegic",143095616,1319,148086.53419773,19347078
"tr|F1LRI5|F1LRI5_RAT",1,0,0,4.71250936980347,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","TOG domain-containing protein OS=Rattus norvegicus (Rat) OX=1011",143095225,2671,292886.4375,5210929
"tr|A0A0G2KAE6|A0A0G2KAE6_RAT",1,0,0,4.85577076336694,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Mitoguardin 2 OS=Rattus norvegicus (Rat) OX=10116 GN=Miga2 PE=1",143088293,593,65617.9765625,5201597
"sp|P29418|ATP5E_RAT",0,0,1,NA,NA,4.85586161306845,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","ATP synthase subunit epsilon, mitochondrial OS=Rattus norvegicus",143080363,51,5763.1118164062,5197387
"sp|Q5M7T1|CIAO1_RAT",0,1,0,NA,4.65928929829326,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Probable cytosolic iron-sulfur protein assembly protein CIAO1 OS",143082765,339,37593.62109375,212612
"tr|A0A0G2K0C9|A0A0G2K0C9_RAT",2,0,0,4.80650409007631,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Poly(A) polymerase OS=Rattus norvegicus (Rat) OX=10116 GN=Papola",143087135,754,83688.4765625,235114
"sp|Q63312|PHLB1_RAT",1,0,0,4.66270956384898,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Pleckstrin homology-like domain family B member 1 (Fragment) OS=",143083610,831,93483.8828125,5215411
"tr|D4A4I1|D4A4I1_RAT",0,1,0,NA,4.79449562137696,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","C2 domain-containing protein OS=Rattus norvegicus (Rat) OX=10116",143093433,341,36835.363435672,19346531
"sp|P20171|RASH_RAT",0,3,3,NA,4.78287965279668,4.86583156178844,NA,NA,-0.0829519089917614,NA,NA,0.0626723267561165,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","GTPase HRas OS=Rattus norvegicus (Rat) OX=10116 GN=Hras PE=1 SV=",143080051,189,21284.55078125,87657
"tr|F1M293|F1M293_RAT",1,0,0,4.63282128360248,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Sushi domain-containing protein OS=Rattus norvegicus (Rat) OX=10",143096006,251,26914.813335584,49661549
"tr|B2GV89|B2GV89_RAT",0,0,1,NA,NA,4.67317913813076,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Rab-GAP TBC domain-containing protein OS=Rattus norvegicus (Rat)",143088889,526,60289.4921875,222867
"tr|A0A1W2Q6C2|A0A1W2Q6C2_RAT",0,1,2,NA,4.49706853335113,4.73583954179727,NA,NA,-0.238771008446135,NA,NA,0.195369490239727,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","ADAM metallopeptidase domain 11 OS=Rattus norvegicus (Rat) OX=10",143088487,778,84816.09375,5201830
"tr|A0A0G2JU38|A0A0G2JU38_RAT",1,0,0,4.942119307452,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Modulator of smoothened OS=Rattus norvegicus (Rat) OX=10116 GN=M",143086400,132,14574.779767678,49655253
"sp|Q700K0|SSPO_RAT",2,3,1,4.70072362139238,4.73601968121509,4.97787756255547,-0.0352960598227066,-0.277153941163089,-0.241857881340382,0.557518028378564,0.0309162774252335,0.0376975410909477,0,-1,-1,3660,"Rattus_norvegicus_UniProt_2020-06-29","SCO-spondin OS=Rattus norvegicus (Rat) OX=10116 GN=Sspo PE=2 SV=",143084736,5141,550275.25,234079
"sp|Q811A3|PLOD2_RAT",1,0,1,4.6641796845927,NA,4.69802567432779,NA,-0.0338459897350836,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 OS=Rattus norv",143084959,737,84488.484375,228106
"tr|A0A0G2K5R1|A0A0G2K5R1_RAT",0,1,0,NA,4.82350658029535,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Reverse transcriptase domain-containing protein OS=Rattus norveg",143087748,1711,200015.60394137,49657486
"sp|B0K011|OSR1_RAT",0,1,0,NA,4.70488872670395,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Protein odd-skipped-related 1 OS=Rattus norvegicus (Rat) OX=1011",143078227,266,29565.34765625,104450
"sp|Q923K9|A1CF_RAT",1,0,0,4.65127016763421,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","APOBEC1 complementation factor OS=Rattus norvegicus (Rat) OX=101",143085300,594,65578.53125,230108
"tr|D3ZRF0|D3ZRF0_RAT",0,1,0,NA,5.02041068374544,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","EF-hand domain-containing protein OS=Rattus norvegicus (Rat) OX=",143091659,1116,128037.6484375,226837
"tr|D3ZNC0|D3ZNC0_RAT",0,0,1,NA,NA,4.87778493774017,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Ubiquitinyl hydrolase 1 OS=Rattus norvegicus (Rat) OX=10116 GN=O",143091269,455,49033.187040494,19349100
"sp|Q7TSX9|ZAR1_RAT",0,0,2,NA,NA,4.72474504647521,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Zygote arrest protein 1 OS=Rattus norvegicus (Rat) OX=10116 GN=Z",143084891,361,40331.5859375,230292
"tr|G3V9F5|G3V9F5_RAT",1,0,0,4.74467680532511,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Jade family PHD finger 2 OS=Rattus norvegicus (Rat) OX=10116 GN=",143097105,829,92066.9765625,5200774
"sp|Q5FWT1|FA98A_RAT",1,0,0,4.80410067772732,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Protein FAM98A OS=Rattus norvegicus (Rat) OX=10116 GN=Fam98a PE=",143082662,515,55036.15625,236200
"sp|O35767|NKX25_RAT",0,1,0,NA,4.63114603540276,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Homeobox protein Nkx-2.5 OS=Rattus norvegicus (Rat) OX=10116 GN=",143078912,318,34314.49609375,218100
"tr|D3Z8G7|D3Z8G7_RAT",1,0,0,4.7800454325513,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Tight junction protein 3 OS=Rattus norvegicus (Rat) OX=10116 GN=",143089303,907,99627.484375,7281810
"tr|D3ZE01|D3ZE01_RAT",1,0,0,4.73596336602143,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Kinesin family member 14 OS=Rattus norvegicus (Rat) OX=10116 GN=",143090017,1672,185621.50575058,49659216
"tr|B2GV55|B2GV55_RAT",0,0,1,NA,NA,4.68965812912151,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","UBC core domain-containing protein OS=Rattus norvegicus (Rat) OX",143088875,422,46144.11328125,590436
"tr|G3V9K7|G3V9K7_RAT",1,0,0,4.82360194380764,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Leucine rich repeat containing 23, isoform CRA_a OS=Rattus norve",143097120,345,40007.953125,236412
"sp|Q5XI69|DHX40_RAT",0,2,0,NA,4.77918020089607,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Probable ATP-dependent RNA helicase DHX40 OS=Rattus norvegicus (",143083206,779,88457.8046875,227757
"tr|A0A0G2K0D5|A0A0G2K0D5_RAT",1,1,0,4.60971353609891,4.92560710006908,NA,-0.315893563970162,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Oxysterol-binding protein OS=Rattus norvegicus (Rat) OX=10116 GN",143087138,837,94792.609375,5201285
"tr|D3ZTB4|D3ZTB4_RAT",0,0,1,NA,NA,4.73468243638913,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Vacuolar protein sorting-associated protein 11 homolog OS=Rattus",143091922,878,101107.11768811,19344005
"tr|A0A0G2JZ48|A0A0G2JZ48_RAT",1,1,0,4.55384431204635,4.74144409031537,NA,-0.187599778269024,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","TMF_TATA_bd domain-containing protein OS=Rattus norvegicus (Rat)",143086980,1093,121826.796875,7281398
"tr|Q58NB7|Q58NB7_RAT",0,0,1,NA,NA,4.72915476984172,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Retinoic acid receptor responder (Tazarotene induced) 1 OS=Rattu",143098732,284,31932.341796875,226600
"sp|Q6AYB8|GO45_RAT",1,0,0,4.86373523313453,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Golgin-45 OS=Rattus norvegicus (Rat) OX=10116 GN=Blzf1 PE=1 SV=1",143084276,400,45061.35546875,214454
"tr|A0A0G2K5J7|A0A0G2K5J7_RAT",0,2,3,NA,5.15823864072669,5.02051044990912,NA,NA,0.137728190817565,NA,NA,0.802971316158563,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","MOEP19 domain-containing protein OS=Rattus norvegicus (Rat) OX=1",143087722,106,11936.996359513,49657448
"tr|D3ZDZ1|D3ZDZ1_RAT",0,1,0,NA,4.65548121578962,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Amyloid beta (A4) protein-binding, family B, member 1 interactin",143090014,664,73629.03125,5427544
"tr|F1LYB3|F1LYB3_RAT",0,0,1,NA,NA,4.78937451952179,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Transmembrane protein 132C OS=Rattus norvegicus (Rat) OX=10116 G",143095733,1072,118846.37517493,49661320
"sp|P36970|GPX4_RAT",0,2,0,NA,4.82679378455952,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Phospholipid hydroperoxide glutathione peroxidase OS=Rattus norv",143080577,197,22210.83203125,5751348
"sp|P0C5Y8|ALS2_RAT",0,1,0,NA,4.77386427215444,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Alsin OS=Rattus norvegicus (Rat) OX=10116 GN=Als2 PE=1 SV=1",143079614,1651,182333.0625,225930
"sp|O70142|SHC2_RAT",2,1,2,4.61426386000452,4.86132980002596,5.44009736254756,-0.247065940021435,-0.825833502543036,-0.578767562521601,0.840589306136877,0.448549734429631,0.646199231600473,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","SHC-transforming protein 2 OS=Rattus norvegicus (Rat) OX=10116 G",143079039,573,61731.2578125,5200878
"tr|Q6IE07|Q6IE07_RAT",0,0,1,NA,NA,4.85035535442379,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Peptidase S1 domain-containing protein OS=Rattus norvegicus (Rat",143099263,250,28403.07421875,234337
"tr|A0A0G2JXE4|A0A0G2JXE4_RAT",1,0,0,4.74473491826535,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","DUF4210 domain-containing protein OS=Rattus norvegicus (Rat) OX=",143086795,1073,119436.8936445,49655903
"tr|D3Z8A4|D3Z8A4_RAT",1,0,0,4.7859405526914,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Peptidase M60 domain-containing protein OS=Rattus norvegicus (Ra",143089277,920,102311.55217521,19346900
"tr|D4A5D4|D4A5D4_RAT",1,0,1,4.61213101049463,NA,4.91182469843657,NA,-0.299693687941939,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","DUF4482 domain-containing protein OS=Rattus norvegicus (Rat) OX=",143093568,1611,180177.54557507,49660118
"sp|M0R7T9|TBC12_RAT",0,1,1,NA,4.65066958736075,4.88745087730894,NA,NA,-0.23678128994819,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","TBC1 domain family member 12 OS=Rattus norvegicus (Rat) OX=10116",143078754,693,76625.856962846,19346259
